scaffold_smiles,n_compounds,mean_pic50,std_pic50,pic50_range,contains_patent_exclusive,patent_exclusive_scaffold
O=C(c1ccc2[nH]c(-c3cc4ccc(N5CCCC5=O)nc4n3CC3CC3)nc2c1)N1CCCCC1,4,6.150436478688585,0.283518937119271,0.5855658134664044,False,False
O=C(c1ccc2[nH]c(-c3cc4ccc(N5CCCCC5)cc4n3CC3CC3)nc2c1)N1CC2CCC1C2,4,7.424924514377025,0.2697686159590072,0.5873367345072564,False,False
O=C(c1ccc2[nH]c(-c3cc4ccc(NC5CC5)nc4n3CC3CC3)nc2c1)N1CCCCC1,4,6.891982950685588,0.2494107435898346,0.5301779840218375,False,False
O=C(c1ccc2[nH]c(-c3cc4ccc(Nc5ccncn5)nc4n3CC3CC3)nc2c1)N1CC2CCC1C2,4,6.878043751549188,0.0353642613741359,0.0689762067903139,False,False
O=C1NCCc2cc3[nH]c(-c4cc5cccnc5[nH]4)nc3cc21,4,6.06246936830415,0.0721334132130137,0.1249387366082999,False,False
O=C1NCCC2C=c3[nH]c(C4Cc5ccccc5N4CC4CC4)nc3=CC12,4,6.184575767684692,0.3486394760297109,0.707068386586692,False,False
O=C(c1ccc2cc(-c3cc4ccc(N5CCCCC5)cc4n3CC3CC3)oc2c1)N1CC2CCC1C2,4,6.7090659093048615,0.9364979326576022,1.7965743332104296,False,False
O=C(c1ccc2cc(-c3cc4ccc(-c5ccc6[nH]ncc6c5)nc4n3CC3CC3)nn2c1)N1CCCCC1,4,6.111543801671965,0.6229571932739484,1.288440868355961,False,False
O=C(c1ccc2cc(-c3cc4cccc(OCCn5cncn5)c4n3CC3CC3)nn2c1)N1CCCCC1,4,7.491644061128262,0.1980948996726502,0.4771212547196626,False,False
O=C(c1ccc2cc(-c3cc4ccc(-c5ccc6[nH]c(=O)ccc6c5)cc4n3CC3CC3)nn2c1)N1CCCCC1,4,7.098619869140633,0.1290596643719221,0.3010299956639812,False,False
